,label,text
25147,sarcasm,"RT :( ""<mention> Ahora se pusieron a alzar pesas creo que ya terminò la hora de estudio... yo que quería estudiar  sarcasmo..."""
2141,fact,. <mention> Esta corrupción viene de muchos años atrás; qué bueno que el pueblo está despertando — <mention> <hashtags>
11899,fact,"EP De la cantera al banquillo azulgrana: En 11 temporadas como jugador del FC Barcelona, Guardiola jugó.. <link>"
13858,fact,"EP Se busca compañero de piso: Ni comprar ni alquilar en solitario. Para muchos jóvenes, y ya no tan jó.. <link>"
12885,fact,EP Hacer dinero en lugares recónditos: Cuando JoaquimGines dejó Barcelona no tenía ni la más remota ide.. <link>
344,fact,Cámaras infrarrojas de la sonda Juno permitieron captar estas impresionantes imágenes del Polo Norte de Júpiter. [el] <hashtags> <pic>
24821,sarcasm,"Guanaxia dicen que en Europa, Asia y Oceania ya no existen! <hashtags>"
23582,sarcasm,Y.... finalmente Beatriz Paredes ha sido 3 o 4 veces Dip Federal y no qiere Reeleccion jajajaja <hashtags>
7098,fact,"La división se instala en el Partido Popular de Alicante: El actual presidente del PP José Joaquín Ripoll, líder.. <link>"
11102,fact,EP Trichet se reafirma en sus declaraciones que apuntan a una subida de los tipos en julio: El presiden.. <link>
14505,fact,Al menos cuatro soldados estadounidenses mueren en Bagdad al explotar una bomba al paso de su vehículo: A.. <link>
10409,fact,EP Fracasa la moción de censura contra Laporta: El sí a la moción de censura presentada contra el presi.. <link>
15174,sarcasm,¡Ay! Me cerraron el centro de votación y no me dio tiempo de votar hoy. ¡Devastado estoy! <hashtags>
18680,sarcasm,Bueno el Lunes arrancamos con los Tuits de  PiliMondayTips espero todos me sigan <hashtags>
23939,sarcasm,¿Cuantos saben diferenciar la  ironia del  sarcasmo? Creo q los q hablan cn ironia son inteligentes y los qlo hacen cn sarcasmo son cabrones
10527,fact,"EP Ingrid Betancourt, en la cima del Mont Blanc: Tres alpinistas franceses extendieron ayer un retrato .. <link>"
17533,sarcasm,"No dejes que nadie te haga sentir mal, y si alguien lo intenta dale un buen zape para que aprenda jaja <hashtags>"
6133,fact,"Pascal Lamy insiste en que las medidas proteccionistas son contraproducentes: Pascal Lamy, director general de l.. <link>"
23802,sarcasm,<mention> jaja .. xD tienes razon jaja solo te van a calentar y al final nada jaja xD jajja <hashtags>
14192,fact,El Gobierno destinará 350 millones más a préstamos para inversión en tecnología y banda ancha: El Gobiern.. <link>
1159,fact,<mention> El Gobierno ha utilizado al TSJ para desconocer a la Asamblea | <mention> <hashtags>
13443,fact,EP Tres años entre algodones: El jugador internacional del Valencia Vicente Rodríguez cumplirá mañana t.. <link>
460,fact," ÚLTIMAHORA Macron: Francia ""atacará"" si hay ""pruebas fehacientes"" del uso de armas químicas en Siria <hashtags> <pic>"
20560,sarcasm, sarcasmo qué bello es despertar y darte cuenta que tu sueño incluía a alguien que adoraste en el pasado.
11597,fact,EP Detenido un hombre en una planta nuclear sueca tras una amenaza de bomba: La empresa de energía suec.. <link>
20633,sarcasm,"Por esas personas que entran a la universidad y su ortografía es fantástica es impresionante, aun no se como logran entrar <hashtags>"
22583,sarcasm,El capo se está rasgando las vestiduras de la honestidad desde su cta en Twitter. Estoy conmovido por su ejemplo. <hashtags>
20229,sarcasm,que bonito que no haya agua en mi casa :) <hashtags>
2522,fact,[EN VIVO] <mention> lee la carta de <mention> en Conclusiones  Conclu18M — <mention>
22135,sarcasm,"Indudablemente el socialismo cambia a la gente. De Criminal y Asesino paso a ser todo un ""demócrata"" con visos de intelectual <hashtags>"
14425,fact,"El conejo de Playboy sale de sus apuros económicos: Los años no pasan en balde y, aunque a Hugh Hefner, e.. <link>"
8871,fact,Tres soldados muertos en Afganistán en un atentado contra un vehículo militar: Tres soldados de la coalic.. <link>
5630,fact,"Mugabe asegura que las expropiaciones a granjeros blancos va a continuar en Zimbabue: El presidente de Zimbabue,.. <link>"
8145,fact,"Alerta por lluvias en Cataluña, Andalucía y Baleares: La Dirección General de Protección Civil y Emergenc.. <link>"
24897,sarcasm,"“ <mention> / <mention> <mention> son hechos aislados, que no cunda el panico ajaja”/ Pon  Sarcasmo … :-/ … Plss!"
20706,sarcasm,<mention> sugiriéndote por MSN que eres una pervertida. Esto se pone cada vez mejor. |'D <hashtags>
15570,sarcasm,Ricky Martin será la imagen de KFC para el mundial <hashtags>
56,fact," Exclusiva <mention> a  venezolanos ""Hay que votar. Es un derecho avalado por la constitución, no por ANC  VenezuelaDecide <mention> <pic>"
17109,sarcasm,En México somos 56 millones de personas propensas a ser alcohólicos!! En hora buena!! A festejar!! <hashtags>
15984,sarcasm,Sentao en la galeria leyendo twitter que divertidoo wujuuuu <hashtags>
11265,fact,EP La antiglobalización según Hollywood: El largometraje Seattle in Seattle; del director Stuart Towsen.. <link>
5505,fact,"Declarado culpable al joven que mató con una catana a su padre: El jurado popular, tras deliberar durante 48 hor.. <link>"
251,fact, ÚLTIMAHORA EEUU amenaza con represalias después de la expulsión de diplomáticos de Venezuela <hashtags> <pic>
906,fact,LO NUEVO Al menos un congresista de EE.UU. herido en tiroteo cerca de Washington <pic>
14812,sarcasm,Me acorde del: —Pues es como un castigo sin sexo XD hahahahhahahaha —Al fin que ni le duele  Sarcasmo xD hahahahaha
19867,sarcasm,Que lindo es ver a un/a amigo/a cambiar su forma de ser por completo ¡WOW! <hashtags>
16063,sarcasm,Por que ya no volviste a hablar de tus labiales?? Abandonar el barco cuando se hundía habló muy bien de ti <hashtags>
10613,fact,"EP Obama y Hillary, ""mano a mano"" en New Hampshire: Hillary Clinton ha acompañado al hasta hace unas se.. <link>"
21381,sarcasm,"¡Tengo 3000 followers! YA puedo insultar agredir burlarme, despreciar y mandar a la verg a toda la gente como todo buen tuistars? <hashtags>"
24228,sarcasm,Pacman de GB en la eShop de 3DS: Sin cambios y por 4 eurillos de nada... ¡Corran a por él!  sarcasmo <link>
20421,sarcasm,Uso el  sarcasmo porque matar es ilegal
12818,fact,"EP Sarkozy viaja a Marruecos para impulsar la inversión francesa: El presidente francés, Nicolas Sarkoz.. <link>"
2271,fact,El mensaje del presidente <mention> y la primera dama a la juventud latinoamericana con <mention> <hashtags> <pic>
7929,fact,"Cuba, en alerta máxima ante la llegada del tercer huracán de la temporada: La pesadilla en Cuba continúa... <link>"
2889,fact,El timo del viaje a Tailandia. Cómo fue y cómo evitar que te ocurra a ti. Por <mention> <link>
18133,sarcasm,<mention> <mention> <mention> <mention> era  sarcasmo vero?
18337,sarcasm,Me voy para la mejor escuela del mundo. <hashtags>
10122,fact,EP Fernández anuncia la nacionalización temporal de Aerolíneas Argentinas y Austral: La presidenta arge.. <link>
8768,fact,Un hombre mata a su mujer en Santurce: La Ertzaintza ha detenido hoy en la localidad vizcaína de Santurce.. <link>
13102,fact,EP El juez envía a prisión a un islamista ante la sospecha de que quería atentar en Barcelona: El caso .. <link>
22265,sarcasm," YoestoyconEPN no se leer mucho menos escribir tampoco dividir me gusta leer tvnotas ver la novela , estoy ungida y le voy al pri <hashtags>"
7084,fact,Electrolux anuncia el despido de 3.000 personas: El fabricante sueco de electrodomésticos Electrolux recortará 3.. <link>
16338,sarcasm,"Se nos va la promesa del futbol argentino , SI , rogelio funes mori :( <hashtags>"
16319,sarcasm," DespuésDelParo habrán marchas, pancartazos, entregas de volantes, trancazos, y todo lo que sea necesario, todas las semanas <hashtags>"
17821,sarcasm,Tal vez la noticia de Jorge Suárez salga en la prensa escrita antes que finalice el año.... <hashtags>
13593,fact,"EP Madrid, cuarta autonomía más endeudada: La comunidad autónoma con mayor deuda de toda España sigue s.. <link>"
2944,fact,¿Saben por qué no recordamos los primeros años de nuestras vidas? Aquí tienen la respuesta: <link>
15482,sarcasm,Aguirre ya platica con ferguson para llevar al chicharo a la banca por si se mete a la champions  sarcasmo <mention> <mention>
16089,sarcasm,A estos pendejos y pendejas como que les tenes que poner el HT  Sarcasmo al final de un tuit por que no entienden. ¡Regresen a Facebook!
6037,fact,Tremosa (CiU) critica al Gobierno por evitar una línea ferroviaria que se inaugura mañana: El candidato de Conve.. <link>
6644,fact,"Beckham debuta con el Milan: El inglés David Beckham, cedido por Los Angeles Galaxy al Milan hasta marzo, demost.. <link>"
6587,fact,Los países balcánicos esperan en situación de crisis que Rusia abra el grifo del gas: Acechados por una fuerte o.. <link>
12450,fact,EP Deshielo llama a deshielo: Un desagüe natural de un lago de Groenlandia ha originado un caudal de ag.. <link>
13852,fact,EP Suecia estudia bloquear los P2P que vulneren los derechos de autor: Un informe encargado por el Mini.. <link>
23533,sarcasm,"Si escribes un chiste no coloques JaJaJa, ashsrhf o  Chiste y si es sarcasmo no lo expliques o pongas  Sarcasmo, matan sus propios tuits!"
21701,sarcasm,Quien pensaria que esa morrita 4 acaba de graduarse... De la primaria!!! Vas por buen camino eh! <-- <hashtags>
15408,sarcasm,"Uh, que bueno, si compro Libre puedo leer las columnas de Paluch y Lanata! Ahora voy a entender la realidad! <hashtags>"
16056,sarcasm,"Imposible, quedarse callada y no responder con  sarcasmo una pregunta estúpida. <hashtags>"
15878,sarcasm,"realmente deveria comecar a usar o twitter como se deve, mas tenho tanta coisa pra comentar que não ia caber <hashtags>"
20738,sarcasm,No sos bandido y tampoco mensajeas con nadie solo con una <hashtags>
20936,sarcasm,Esta chilo manejar al ritmo de la musica <hashtags>
23548,sarcasm,Vale más que no me gusta hablar con esta disfonía...  sarcasmo :s necesito expresarme y no puedo.. :( repito: SOY PESIMA PACIENTE! :s
13724,fact,"EP Eslovenia frustra a Francia: Eslovenia se ha adjudicado la séptima plaza del Eurobasket 200, que le .. <link>"
2236,fact,. <mention> Sería muy difícil decir que <mention> no tiene culpa o conocimiento— <mention> <hashtags> <pic>
7903,fact,Licencia para atacar a Al Qaeda donde sea: El diario neoyorquino The New York Times ha desvelado en su pá.. <link>
25821,sarcasm,Y si alguien comento algo mio?? si me escribieron en el muro?? que voy a hacer ahora para participar por las entradas? <hashtags>
8821,fact,"Ramos: ""Me sería indiferente que el Madrid me pusiera un detective"": Sergio Ramos ha desmentido cualquier.. <link>"
10708,fact,"EP El turismo recupera vigor: El turismo no desfallece. Según los datos hechos públicos hoy por el INE,.. <link>"
1033,fact, conclu19A es TT en Venezuela. Sigue participando | <mention> <pic>
14866,sarcasm,Sueño? Perdon q es eso!! :P  sarcasmo :S
7074,fact,Francia aplaza una reforma escolar por temor a desatar choques con los estudiantes: El ministerio de Educación f.. <link>
19390,sarcasm,Mercenarios como Decio de María hacen que el fútbol mexicano sea grande y tenga el respeto de todos... <hashtags>
1424,fact,"Mike Pence y Tim Kaine, cara a cara. No te pierdas el debate vicepresidencial a las 9pmET por <mention> Participa con <hashtags> <pic>"
22687,sarcasm,"Oh no, me has borrado del tuenti, ahora me iré al rincón a cortarme las venas.  Sarcasmo."
1805,fact,Pierde Maduro ante su actitud frente a la reconciliación de los venezolanos — <mention> <hashtags>
10179,fact,EP Bienvenidos a Cibeles Madrid Fashion Week: La Pasarela Cibeles recibirá un nuevo impulso en su próxi.. <link>
16463,sarcasm,"Qué mala es la cultura internacional, mejor dejemos que en África sigan practicando la mutilación femenina pues. <hashtags>"
13957,fact,"Alves: ""He perdido una ocasión muy importante"": El defensa brasileño Daniel Alves se mostró hoy resignado.. <link>"
14152,fact,Tata Steel cumple un siglo: La compañía siderúrgica india Tata Steel cumple hoy cien años de existencia e.. <link>
17050,sarcasm,Votemos x el bachiller/banquero y q se jodan todos esos mediocres q lloran x pagar impuestos <hashtags> <pic>
4851,fact,Abren investigación contra el secretario jurídico de la Presidencia: Igual medida cobijará al Secretario de Educ.. <link>
6096,fact,La Sexta dará explicaciones sobre la presunta vejación de Wyoming a una becaria: Un vídeo del periodista José Mi.. <link>
23428,sarcasm,"Personalmente queria iniciar una colecta para comprarle un mejor celular, un Nokia ""Lamparita"" es mejor que un BB 8520. Vdd? <hashtags>"
20171,sarcasm,Todos quieren una mujer perfecta .. Pero No señores yo no puedo ser de todos ;) <hashtags>
18148,sarcasm,Gracias a los fanes de Mario k siempre paran pendiente de nicola más k Mario muchas gracias jijiji <hashtags>
15011,sarcasm,Ya no estoy en edad de actuar normal cuando ahí viene el que me gusta. LA NETA <hashtags>
23244,sarcasm,"Miley, Brad y Angelina… ven que este país no está tan mal como dicen <hashtags>"
11734,fact,EP Camps culpa a los fallos informáticos de los retrasos de las ayudas a la Dependencia: El presidente .. <link>
23190,sarcasm,RT <mention> Que hermoso es el amor entre hermanos :') // bello! <hashtags>
8458,fact,Miles de policías y guardias civiles se manifiestan en Madrid: Los sindicatos policiales han cifrado en 2.. <link>
13563,fact,EP Nadal cancela su participación en el Abierto de Tailandia: El español Carlos Moyá sustituirá a su co.. <link>
19951,sarcasm,Se lleno <hashtags>
16002,sarcasm,Gracias Chávez por dejarnos ver <mention> Te amamos!! <hashtags>
15603,sarcasm,RT <mention> Quiénes son mis ídolos? Kelly Clarkson y María Jose Castillo... obviamente <hashtags>
24943,sarcasm,Hay pero que boniiiiiita Sra. que dice que el 5 de mayo le recuerda como ganamos la Revolución  sarcasmo HAHAHAHAHAHAHA
15961,sarcasm,"¿Alguien te a dicho esto? ""Ya tu ni saludas"" como si ellos no pudieran acercarse a saludar. <hashtags>"
23860,sarcasm,"Ensayo con publico gracias a la prima de juliana, como te quiero <hashtags>"
23645,sarcasm,Me dan lastima las personas que se van a quedar sin escuchar a  RickyMartin (concierto cancelado) <hashtags>
20284,sarcasm,Buenos días. Lindo viernes con la noticia del aumento de la gasolina <hashtags>
19682,sarcasm,"Ay como CIRO se va a sacar una foto con Chano, no no puede ser el es muy grande para estar al lado de Chano <hashtags>"
13416,fact,EP El Sevilla se desploma: El Real Zaragoza se llevó el duelo de equipos en crisis y coge algo de aire .. <link>
14725,fact,Iraqi-American soldier abducted last October in Baghdad was seen alive in a video posted Wednesday on an Islamic Shiite Web site.
23525,sarcasm,Desde ayer es TT HAPPY BIRTHDAY KEVIN J claro a Kevin nadie lo quiere...  sarcasmo sientan la indirecta haters! KEVIN J RULES
18053,sarcasm,"cuando quieras Fabiola Valeria, no hay prisa. <hashtags>"
